"DB010","DB020","DB030","DB040","DB040_F","DB060","DB060_F","DB062","DB062_F","DB070","DB070_F","DB075","DB075_F","DB090","DB090_F","DB100","DB100_F"
2013,"DE",1357012,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1357326,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1357466,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1357497,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1357547,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1358293,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1358439,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1358471,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1358555,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1358779,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1359071,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1359171,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1359251,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1359302,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1359592,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1359593,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1359898,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1360049,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1360180,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1360349,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1360360,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1360515,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1360563,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1360802,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1360956,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1361028,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1361037,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1361212,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1361786,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1361849,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1361947,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1362054,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1362290,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1362469,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1362663,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1362911,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1363032,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1363311,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1363463,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1363518,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1363815,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1363865,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1363867,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1363908,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1363953,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1364074,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1364108,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1364533,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1364561,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1364807,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1364962,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1364989,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1364997,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1365232,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1365349,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1365366,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1365420,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1365493,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1365589,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1365692,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1365744,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1365772,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1366085,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1366164,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1366264,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1366294,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1366715,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1366749,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1366854,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1367202,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1367577,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1367586,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1367613,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1367916,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1368092,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1368193,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1368488,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1368550,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1368961,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1369035,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1369443,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1369448,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1369702,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1369746,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1369757,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1369940,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1370275,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1370481,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1370489,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1370582,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1370598,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1370667,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1370779,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1370836,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1370895,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1371067,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1371125,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1371211,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1371602,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1371639,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1371802,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1371834,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1371881,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1372081,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1372178,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1372259,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1372618,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1372821,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1372974,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1373307,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1373554,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1373645,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1373695,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1373747,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1373921,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1374147,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1374764,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1374920,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1375121,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1375341,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1375584,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1375662,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1375689,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1376067,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1376119,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1376334,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1376375,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1376584,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1376635,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1376676,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1377046,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1377062,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1377129,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1377360,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1377512,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1377605,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1377676,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1377770,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1378373,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1378418,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1378440,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1378485,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1378736,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1378841,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1378931,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1378964,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1379022,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1379383,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1379460,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1379556,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1380122,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1380309,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1380490,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1380673,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1380923,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1381027,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1381194,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1381298,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1381456,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1381664,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1381951,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1382347,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1382349,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1382370,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1382422,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1382863,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1383013,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1383813,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1384128,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1384200,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1384339,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1384376,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1384673,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1384859,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1385093,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1385159,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1385409,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1385426,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1385511,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1385579,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1385806,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1386249,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1386437,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1387182,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1387308,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1387555,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1387580,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1387615,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1387712,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1387946,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1387972,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1387982,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1388123,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1388213,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1388373,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1388592,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1388847,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1388855,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1389006,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1389286,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1389302,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1389412,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1389764,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1390041,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1390102,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1390241,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1390470,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1390619,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1390785,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1390963,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1391072,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1391531,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1391626,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1391670,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1392264,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1392350,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1392476,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1392888,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1393163,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1393182,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1393214,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1393293,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1393474,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1393496,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1393853,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1393886,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1393972,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1394181,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1394346,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1394544,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1394780,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1394822,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1394947,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1395043,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1395047,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1395315,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1395324,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1395409,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1395519,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1395872,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1395969,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1395999,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1396515,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1396918,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1396964,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1396987,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1397155,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1397282,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1397724,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1397771,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1397806,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1398254,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1398285,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1398329,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1398611,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1398738,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1398981,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1398998,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1399042,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1399466,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1399531,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1399534,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1400097,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1400198,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1400408,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1400615,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1400790,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1401301,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1401480,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1401893,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1402177,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1402301,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1402642,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1402678,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1402756,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1402770,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1403026,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1403031,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1403176,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1403224,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1403275,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1403558,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1403560,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1403802,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1404219,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1404225,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1404267,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1404366,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1404542,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1404571,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1404853,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1404860,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1405123,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1405296,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1405308,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1405378,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1405671,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1406110,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1406151,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1406197,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1406222,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1406311,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1406902,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1406930,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1406986,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1407150,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1407183,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1407711,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1407720,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1407763,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1407855,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1407894,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1408103,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1408160,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1408738,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1408870,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1409021,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1409060,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1409180,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1409293,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1409499,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1409853,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1410047,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1410096,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1410101,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1410197,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1410223,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1410816,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1411094,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1411198,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1411213,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1411570,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1411804,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1411848,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1412008,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1412224,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1412710,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1412892,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1412903,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413008,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413013,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413082,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413234,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413241,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413320,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413441,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413652,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413691,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413759,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1413909,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1414129,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1414201,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1414476,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1414757,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1415028,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1415150,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1415344,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1415355,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1415500,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1415674,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1415780,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1416140,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1416182,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1416233,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1416313,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1416329,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1416401,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1416430,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1416497,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1416681,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1416913,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1417184,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1417356,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1417452,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1417731,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1417844,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1417971,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1418210,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1418221,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1418272,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1418352,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1418592,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1419059,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1419140,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1419790,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1419792,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1419886,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1420291,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1420600,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1420723,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1420760,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1421291,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1421331,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1421348,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1421465,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1422008,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1422088,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1422099,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1422319,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1422355,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1422405,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1422825,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1422987,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1423087,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1423260,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1423412,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1423616,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1423781,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1424005,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1424149,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1424740,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1424858,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1424868,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1425095,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1425119,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1425136,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1425349,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1425954,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1426448,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1426505,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1426698,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1427102,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1427106,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1427114,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1427129,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1427139,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1427317,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1427569,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1427673,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1427826,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1427998,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1428003,,,,,,,,,,,1672.7807486631,,,
2013,"DE",1428710,,,,,,,,,,,2934.39024390244,,,
2013,"DE",1428966,,,,,,,,,,,2934.39024390244,,,
